category,demangled_name,mangled_name,kind,module_or_source,address_or_rva,notes
save_load,SCloudStorageContext::OnEnumerateUserSubscribedFilesResult,,GPROC32,pdx_cloudstorage.lib,0x00E01940,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=283
save_load,SCloudStorageContext::OnPublishedFileSubscribed,,GPROC32,pdx_cloudstorage.lib,0x00E01660,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=119
save_load,SCloudStorageContext::CreateContent,,GPROC32,pdx_cloudstorage.lib,0x00E01260,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=190
save_load,SCloudStorageContext::InitContents,,GPROC32,pdx_cloudstorage.lib,0x00E003D0,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=125
save_load,SCloudStorageContext::SCloudStorageContext,,GPROC32,pdx_cloudstorage.lib,0x00DFFD00,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=425
save_load,SCloudFile::SCloudFile,,GPROC32,pdx_cloudstorage.lib,0x00DFEE00,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=395
save_load,SCloudStorageContext::CreateFile,,GPROC32,pdx_cloudstorage.lib,0x00E01110,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=331
save_load,SCloudStorageContext::GetDirectories,,GPROC32,pdx_cloudstorage.lib,0x00E00E20,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=742
save_load,SCloudStorageContext::GetFiles,,GPROC32,pdx_cloudstorage.lib,0x00E00B80,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=665
save_load,SCloudStorageContext::CountDirectories,,GPROC32,pdx_cloudstorage.lib,0x00E008D0,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=685
save_load,SCloudStorageContext::CountFiles,,GPROC32,pdx_cloudstorage.lib,0x00E006B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=542
save_load,SCloudStorageContext::SynchFiles,,GPROC32,pdx_cloudstorage.lib,0x00E00450,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=608
save_load,SCloudStorageContext::InitFiles,,GPROC32,pdx_cloudstorage.lib,0x00E00260,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=368
save_load,SCloudStorageContext::Update,,GPROC32,pdx_cloudstorage.lib,0x00E001D0,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=129
save_load,SCloudContent::OnUpdatePublishedFileResult,,GPROC32,pdx_cloudstorage.lib,0x00DFFA40,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=206
save_load,SCloudContent::OnPublishFileResult,,GPROC32,pdx_cloudstorage.lib,0x00DFF960,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=210
save_load,SCloudContent::OnFileShareResult,,GPROC32,pdx_cloudstorage.lib,0x00DFF890,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=199
save_load,SCloudContent::OpenExternal,,GPROC32,pdx_cloudstorage.lib,0x00DFF6E0,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=195
save_load,SCloudContent::Update,,GPROC32,pdx_cloudstorage.lib,0x00DFF580,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=348
save_load,SCloudContent::Publish,,GPROC32,pdx_cloudstorage.lib,0x00DFF530,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=73
save_load,CloudStorageCreateFile,,GPROC32,pdx_cloudstorage.lib,0x00E01BB0,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=89
save_load,CloudStorageGetDirectories,,GPROC32,pdx_cloudstorage.lib,0x00E01B80,pdb=ck2game.pdb (2.6.1.1; EXE-matched);len=34
frontend_gui,CWindowObserverGlue<CCharacterSelectionView>::`scalar deleting destructor',??_G?$CWindowObserverGlue@VCCharacterSelectionView@@@@UAEPAXI@Z,PUB32,<globals>,0x00578390,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CWindowObserverGlue<CCharacterSelectionView>::`vector deleting destructor',??_E?$CWindowObserverGlue@VCCharacterSelectionView@@@@UAEPAXI@Z,PUB32,<globals>,0x00578390,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CCharacterSelectionView>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCCharacterSelectionView@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CCharacterSelectionView>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCCharacterSelectionView@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CCharacterSelectionView::CCharViewEntry>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCCharViewEntry@CCharacterSelectionView@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CCharacterSelectionView::CCharViewEntry>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCCharViewEntry@CCharacterSelectionView@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CButtonObserverGlue<CCharacterSelectionView::CCharViewEntry>::`vftable',??_7?$CButtonObserverGlue@VCCharViewEntry@CCharacterSelectionView@@@@6B@,PUB32,<globals>,0x011BA504,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CButtonObserverGlue<CCharacterSelectionView>::`vftable',??_7?$CButtonObserverGlue@VCCharacterSelectionView@@@@6B@,PUB32,<globals>,0x011BA504,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CWindowObserverGlue<CCharacterSelectionView>::`vftable',??_7?$CWindowObserverGlue@VCCharacterSelectionView@@@@6B@,PUB32,<globals>,0x01188674,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,int NDefines::NAI::CONTINUE_WAR_TRESHOLD,?CONTINUE_WAR_TRESHOLD@NAI@NDefines@@3HA,PUB32,<globals>,0x01302428,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,TSavegameItem<CInGameIdler>::`scalar deleting destructor',??_G?$TSavegameItem@VCInGameIdler@@@@UAEPAXI@Z,PUB32,<globals>,0x00ACA010,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,TSavegameItem<CInGameIdler>::`vector deleting destructor',??_E?$TSavegameItem@VCInGameIdler@@@@UAEPAXI@Z,PUB32,<globals>,0x00ACA010,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CInGameIdler>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCInGameIdler@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CInGameIdler>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCInGameIdler@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,`string' 'ironman?$AA',??_C@_07IKAJOGEH@ironman?$AA@,PUB32,<globals>,0x011AB734,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,`string' 'load_game?$AA',??_C@_09DKBJLDFJ@load_game?$AA@,PUB32,<globals>,0x011AB76C,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,`string' 'save_game?$AA',??_C@_09PEHHIBCI@save_game?$AA@,PUB32,<globals>,0x011AC224,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const TSavegameItem<CInGameIdler>::`vftable',??_7?$TSavegameItem@VCInGameIdler@@@@6BCOption@@@,PUB32,<globals>,0x011C474C,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const TSavegameItem<CInGameIdler>::`vftable',??_7?$TSavegameItem@VCInGameIdler@@@@6BTListboxItem@@@,PUB32,<globals>,0x011C4780,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const TSavegameItem<CInGameIdler>::`vftable',??_7?$TSavegameItem@VCInGameIdler@@@@6B@,PUB32,<globals>,0x011C47E4,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CButtonObserverGlue<CInGameIdler>::`vftable',??_7?$CButtonObserverGlue@VCInGameIdler@@@@6B@,PUB32,<globals>,0x011BA504,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CScrollbarObserverGlue<CFrontEnd>::`scalar deleting destructor',??_G?$CScrollbarObserverGlue@VCFrontEnd@@@@UAEPAXI@Z,PUB32,<globals>,0x008EA030,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CScrollbarObserverGlue<CFrontEnd>::`vector deleting destructor',??_E?$CScrollbarObserverGlue@VCFrontEnd@@@@UAEPAXI@Z,PUB32,<globals>,0x008EA030,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFrontEnd>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCFrontEnd@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFrontEnd>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCFrontEnd@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontEnd::`scalar deleting destructor',??_GCFrontEnd@@UAEPAXI@Z,PUB32,<globals>,0x008DF580,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontEnd::`vector deleting destructor',??_ECFrontEnd@@UAEPAXI@Z,PUB32,<globals>,0x008DF580,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CFrontEnd::`vftable',??_7CFrontEnd@@6BCEU3Idler@@@,PUB32,<globals>,0x011B0F88,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CFrontEnd::`vftable',??_7CFrontEnd@@6BCReloadDispatcher@@@,PUB32,<globals>,0x011B1190,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CFrontEnd::`vftable',??_7CFrontEnd@@6BCLostDeviceInterface@@@,PUB32,<globals>,0x011B1194,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CButtonObserverGlue<CFrontEnd>::`vftable',??_7?$CButtonObserverGlue@VCFrontEnd@@@@6B@,PUB32,<globals>,0x011BA504,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CScrollbarObserverGlue<CFrontEnd>::`vftable',??_7?$CScrollbarObserverGlue@VCFrontEnd@@@@6B@,PUB32,<globals>,0x011B119C,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CLoadGame::`scalar deleting destructor',??_GCLoadGame@@UAEPAXI@Z,PUB32,<globals>,0x008EA9A0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CLoadGame::`vector deleting destructor',??_ECLoadGame@@UAEPAXI@Z,PUB32,<globals>,0x008EA9A0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CLoadGameStart::`scalar deleting destructor',??_GCLoadGameStart@@UAEPAXI@Z,PUB32,<globals>,0x008EADA0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CLoadGameStart::`vector deleting destructor',??_ECLoadGameStart@@UAEPAXI@Z,PUB32,<globals>,0x008EADA0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CLoadGame::`vftable',??_7CLoadGame@@6B@,PUB32,<globals>,0x011B12D8,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CLoadGameStart::`vftable',??_7CLoadGameStart@@6B@,PUB32,<globals>,0x011B1320,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFrontendMultiplayerView>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCFrontendMultiplayerView@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFrontendMultiplayerView>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCFrontendMultiplayerView@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CTextBufferObserverGlue<CFrontendMultiplayerView>::`scalar deleting destructor',??_G?$CTextBufferObserverGlue@VCFrontendMultiplayerView@@@@UAEPAXI@Z,PUB32,<globals>,0x00578360,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CTextBufferObserverGlue<CFrontendMultiplayerView>::`vector deleting destructor',??_E?$CTextBufferObserverGlue@VCFrontendMultiplayerView@@@@UAEPAXI@Z,PUB32,<globals>,0x00578360,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontendMultiplayerView::`scalar deleting destructor',??_GCFrontendMultiplayerView@@UAEPAXI@Z,PUB32,<globals>,0x008ECA50,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontendMultiplayerView::`vector deleting destructor',??_ECFrontendMultiplayerView@@UAEPAXI@Z,PUB32,<globals>,0x008ECA50,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CFrontendMultiplayerView::`vftable',??_7CFrontendMultiplayerView@@6BCFrontEndView@@@,PUB32,<globals>,0x011B16A8,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CFrontendMultiplayerView::`vftable',??_7CFrontendMultiplayerView@@6BCSessionInfoObserver@@@,PUB32,<globals>,0x011B16E0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CButtonObserverGlue<CFrontendMultiplayerView>::`vftable',??_7?$CButtonObserverGlue@VCFrontendMultiplayerView@@@@6B@,PUB32,<globals>,0x011BA504,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CTextBufferObserverGlue<CFrontendMultiplayerView>::`vftable',??_7?$CTextBufferObserverGlue@VCFrontendMultiplayerView@@@@6B@,PUB32,<globals>,0x011B3A4C,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontendSettingsScreen::`scalar deleting destructor',??_GCFrontendSettingsScreen@@UAEPAXI@Z,PUB32,<globals>,0x008FB920,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontendSettingsScreen::`vector deleting destructor',??_ECFrontendSettingsScreen@@UAEPAXI@Z,PUB32,<globals>,0x008FB920,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CFrontendSettingsScreen::`vftable',??_7CFrontendSettingsScreen@@6BCSettingsScreen@@@,PUB32,<globals>,0x011B1C04,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CFrontendSettingsScreen::`vftable',??_7CFrontendSettingsScreen@@6BCFrontEndView@@@,PUB32,<globals>,0x011B1C1C,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontEndView::`scalar deleting destructor',??_GCFrontEndView@@UAEPAXI@Z,PUB32,<globals>,0x008FC540,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontEndView::`vector deleting destructor',??_ECFrontEndView@@UAEPAXI@Z,PUB32,<globals>,0x008FC540,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CContinueFailedDialog::`scalar deleting destructor',??_GCContinueFailedDialog@@UAEPAXI@Z,PUB32,<globals>,0x008FD9E0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CContinueFailedDialog::`vector deleting destructor',??_ECContinueFailedDialog@@UAEPAXI@Z,PUB32,<globals>,0x008FD9E0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFrontEndState>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCFrontEndState@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CFrontEndState>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCFrontEndState@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontEndState::`scalar deleting destructor',??_GCFrontEndState@@UAEPAXI@Z,PUB32,<globals>,0x008FE830,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontEndState::`vector deleting destructor',??_ECFrontEndState@@UAEPAXI@Z,PUB32,<globals>,0x008FE830,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CFrontEndView::ELobbyState CFrontEndView::_State,?_State@CFrontEndView@@1W4ELobbyState@1@A,PUB32,<globals>,0x01599C40,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CFrontEndView::`vftable',??_7CFrontEndView@@6B@,PUB32,<globals>,0x011B2014,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CFrontEndState::`vftable',??_7CFrontEndState@@6B@,PUB32,<globals>,0x011B2058,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CButtonObserverGlue<CFrontEndState>::`vftable',??_7?$CButtonObserverGlue@VCFrontEndState@@@@6B@,PUB32,<globals>,0x011C4718,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CContinueFailedDialog::`vftable',??_7CContinueFailedDialog@@6B@,PUB32,<globals>,0x011B20E0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CBookmarkEntry>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCBookmarkEntry@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CBookmarkEntry>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCBookmarkEntry@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CGameSetup>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCGameSetup@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,CButtonObserverGlue<CGameSetup>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCGameSetup@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CButtonObserverGlue<CBookmarkEntry>::`vftable',??_7?$CButtonObserverGlue@VCBookmarkEntry@@@@6B@,PUB32,<globals>,0x011BA504,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
frontend_gui,const CButtonObserverGlue<CGameSetup>::`vftable',??_7?$CButtonObserverGlue@VCGameSetup@@@@6B@,PUB32,<globals>,0x011BA504,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CCurrentGameState::`scalar deleting destructor',??_GCCurrentGameState@@UAEPAXI@Z,PUB32,<globals>,0x009377C0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CCurrentGameState::`vector deleting destructor',??_ECCurrentGameState@@UAEPAXI@Z,PUB32,<globals>,0x009377C0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CGameState::`scalar deleting destructor',??_GCGameState@@UAEPAXI@Z,PUB32,<globals>,0x009377C0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CGameState::`vector deleting destructor',??_ECGameState@@UAEPAXI@Z,PUB32,<globals>,0x009377C0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,bool CGameState::_bIsDeletingGameState,?_bIsDeletingGameState@CGameState@@0_NA,PUB32,<globals>,0x01599C11,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CCurrentGameState* CCurrentGameState::_pInstance,?_pInstance@CCurrentGameState@@1PAV1@A,PUB32,<globals>,0x01599C44,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,const CGameState::`vftable',??_7CGameState@@6B@,PUB32,<globals>,0x011B3FF4,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,const CCurrentGameState::`vftable',??_7CCurrentGameState@@6B@,PUB32,<globals>,0x011B4018,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameStatusUpdateCommand::`scalar deleting destructor',??_GCSaveGameStatusUpdateCommand@@UAEPAXI@Z,PUB32,<globals>,0x0094DFC0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameStatusUpdateCommand::`vector deleting destructor',??_ECSaveGameStatusUpdateCommand@@UAEPAXI@Z,PUB32,<globals>,0x0094DFC0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CSaveGameStatusUpdateCommand::`vftable',??_7CSaveGameStatusUpdateCommand@@6B@,PUB32,<globals>,0x011B41B8,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CButtonObserverGlue<CMetaserverInterface>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCMetaserverInterface@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CButtonObserverGlue<CMetaserverInterface>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCMetaserverInterface@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverInterface::`scalar deleting destructor',??_GCMetaserverInterface@@UAEPAXI@Z,PUB32,<globals>,0x009C04F0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,CMetaserverInterface::`vector deleting destructor',??_ECMetaserverInterface@@UAEPAXI@Z,PUB32,<globals>,0x009C04F0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,const CMetaserverInterface::`vftable',??_7CMetaserverInterface@@6BCLoginObserver@@@,PUB32,<globals>,0x011B95C4,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,const CMetaserverInterface::`vftable',??_7CMetaserverInterface@@6BCSessionInfoObserver@@@,PUB32,<globals>,0x011B95C8,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,const CMetaserverInterface::`vftable',??_7CMetaserverInterface@@6BCFrontEndView@@@,PUB32,<globals>,0x011B95D4,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
serialization,const CButtonObserverGlue<CMetaserverInterface>::`vftable',??_7?$CButtonObserverGlue@VCMetaserverInterface@@@@6B@,PUB32,<globals>,0x011BA504,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CButtonObserverGlue<CSaveGameItemBase>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCSaveGameItemBase@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CButtonObserverGlue<CSaveGameItemBase>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCSaveGameItemBase@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameItemBase::`scalar deleting destructor',??_GCSaveGameItemBase@@UAEPAXI@Z,PUB32,<globals>,0x00AC18D0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameItemBase::`vector deleting destructor',??_ECSaveGameItemBase@@UAEPAXI@Z,PUB32,<globals>,0x00AC18D0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameModel::`scalar deleting destructor',??_GCSaveGameModel@@UAEPAXI@Z,PUB32,<globals>,0x00AC1360,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CSaveGameModel::`vector deleting destructor',??_ECSaveGameModel@@UAEPAXI@Z,PUB32,<globals>,0x00AC1360,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CIronmanSaveSelect>::`scalar deleting destructor',??_G?$CCheckBoxObserverGlue@VCIronmanSaveSelect@@@@UAEPAXI@Z,PUB32,<globals>,0x004B55D0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CCheckBoxObserverGlue<CIronmanSaveSelect>::`vector deleting destructor',??_E?$CCheckBoxObserverGlue@VCIronmanSaveSelect@@@@UAEPAXI@Z,PUB32,<globals>,0x004B55D0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CButtonObserverGlue<CIronmanSaveSelect>::`scalar deleting destructor',??_G?$CButtonObserverGlue@VCIronmanSaveSelect@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CButtonObserverGlue<CIronmanSaveSelect>::`vector deleting destructor',??_E?$CButtonObserverGlue@VCIronmanSaveSelect@@@@UAEPAXI@Z,PUB32,<globals>,0x009603B0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::`scalar deleting destructor',??_GCIronmanSaveSelect@@UAEPAXI@Z,PUB32,<globals>,0x00AC4080,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,CIronmanSaveSelect::`vector deleting destructor',??_ECIronmanSaveSelect@@UAEPAXI@Z,PUB32,<globals>,0x00AC4080,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,TSavegameItem<CIronmanSaveSelect>::`scalar deleting destructor',??_G?$TSavegameItem@VCIronmanSaveSelect@@@@UAEPAXI@Z,PUB32,<globals>,0x00ACA010,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,TSavegameItem<CIronmanSaveSelect>::`vector deleting destructor',??_E?$TSavegameItem@VCIronmanSaveSelect@@@@UAEPAXI@Z,PUB32,<globals>,0x00ACA010,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,`string' 'continue?$AA',??_C@_08DLICDMBN@continue?$AA@,PUB32,<globals>,0x011C44F0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CSaveGameModel::`vftable',??_7CSaveGameModel@@6B@,PUB32,<globals>,0x011C4594,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CSaveGameItemBase::`vftable',??_7CSaveGameItemBase@@6BCOption@@@,PUB32,<globals>,0x011C4598,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CSaveGameItemBase::`vftable',??_7CSaveGameItemBase@@6BTListboxItem@@@,PUB32,<globals>,0x011C45D0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CSaveGameItemBase::`vftable',??_7CSaveGameItemBase@@6B@,PUB32,<globals>,0x011C4634,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CButtonObserverGlue<CSaveGameItemBase>::`vftable',??_7?$CButtonObserverGlue@VCSaveGameItemBase@@@@6B@,PUB32,<globals>,0x011BA504,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CIronmanSaveSelect::`vftable',??_7CIronmanSaveSelect@@6B@,PUB32,<globals>,0x011C4680,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CButtonObserverGlue<CIronmanSaveSelect>::`vftable',??_7?$CButtonObserverGlue@VCIronmanSaveSelect@@@@6B@,PUB32,<globals>,0x011C4718,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
save_load,const CCheckBoxObserverGlue<CIronmanSaveSelect>::`vftable',??_7?$CCheckBoxObserverGlue@VCIronmanSaveSelect@@@@6B@,PUB32,<globals>,0x011B42D0,pdb=ck2game.pdb (2.6.1.1; EXE-matched)
